title,category,date,longitude,latitude,year,month
"Rx Throckmorton 1228 Prescribed Fire, Throckmorton, Texas",Wildfires,2026-02-16 14:17:00+00:00,-99.10124,33.21483,2026,2
"RIVER RANCH- Polk (53) Wildfire, Polk, Florida",Wildfires,2026-02-15 23:26:00+00:00,-81.3183333,27.7991667,2026,2
"State Road 11 (18) Wildfire, Flagler, Florida",Wildfires,2026-02-15 23:15:00+00:00,-81.3225,29.405,2026,2
"Hickory-Rush RX Prescribed Fire, Winston, Alabama",Wildfires,2026-02-14 10:37:00+00:00,-87.229556,34.281639,2026,2
"FIRST POINT Wildfire, Okeechobee, Florida",Wildfires,2026-02-13 15:07:00+00:00,-80.8683333,27.0969444,2026,2
"Rx San Jacinto 1175 Prescribed Fire, San Jacinto, Texas",Wildfires,2026-02-13 12:15:00+00:00,-95.27888889,30.76638889,2026,2
"North Hollow/Swamp Hollow RX Prescribed Fire, Reynolds, Missouri",Wildfires,2026-02-13 09:07:00+00:00,-91.079,37.457,2026,2
"Compartment 32/44 RX Prescribed Fire, Bibb, Alabama",Wildfires,2026-02-13 08:56:00+00:00,-87.397756,32.946253,2026,2
"Compartment 42 RX Prescribed Fire, Hale, Alabama",Wildfires,2026-02-13 08:49:00+00:00,-87.433916,32.920492,2026,2
"Big John RX Prescribed Fire, Talladega, Alabama",Wildfires,2026-02-13 08:33:00+00:00,-86.176111,33.156667,2026,2
"RX Cedar Creek Blackline Prescribed Fire, Johnson, Arkansas",Wildfires,2026-02-13 08:24:00+00:00,-93.317111,35.692514,2026,2
"Big Oak A RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-02-13 08:21:00+00:00,-85.541667,33.766667,2026,2
"Indian Creek Wildfire, Adair, Oklahoma",Wildfires,2026-02-12 18:00:00+00:00,-94.5127778,35.6644444,2026,2
"Foster Bridge Wildfire, Liberty, Florida",Wildfires,2026-02-12 15:10:00+00:00,-84.9725,30.259444,2026,2
"Rx Polk 1121 Prescribed Fire, Polk, Texas",Wildfires,2026-02-12 10:35:00+00:00,-95.10661,30.87547,2026,2
"Rx Polk 1087 Prescribed Fire, Polk, Texas",Wildfires,2026-02-12 10:32:00+00:00,-95.04583,30.8624,2026,2
"Rx North Blue Prescribed Fire, Le Flore, Oklahoma",Wildfires,2026-02-12 10:17:00+00:00,-94.918017,34.841983,2026,2
"RX Throckmorton 1127 Prescribed Fire, Throckmorton, Texas",Wildfires,2026-02-12 10:07:00+00:00,-99.11569854,33.32525715,2026,2
"RX Merrill Ridge Prescribed Fire, Baxter, Arkansas",Wildfires,2026-02-12 10:00:00+00:00,-92.2889,36.0622,2026,2
"RX BO/MAG Osby 3 Prescribed Fire, Logan, Arkansas",Wildfires,2026-02-12 09:47:00+00:00,-93.4994,35.1746,2026,2
"Comp 11/12 RX Prescribed Fire, Bibb, Alabama",Wildfires,2026-02-12 09:37:00+00:00,-87.312004,32.985688,2026,2
"Comp 41 RX Prescribed Fire, Hale, Alabama",Wildfires,2026-02-12 09:37:00+00:00,-87.4458,32.976389,2026,2
"Bunn RX Prescribed Fire, Clay, Alabama",Wildfires,2026-02-12 08:50:00+00:00,-85.8675,33.443056,2026,2
"Berryman CCC Blocks B C RX Prescribed Fire, Washington, Missouri",Wildfires,2026-02-12 08:41:00+00:00,-91.0577,37.9455,2026,2
"RX Blackfork 21 Prescribed Fire, Scott, Arkansas",Wildfires,2026-02-12 08:26:00+00:00,-94.4,34.742778,2026,2
"RX Black Mountain Prescribed Fire, Franklin, Arkansas",Wildfires,2026-02-12 08:19:00+00:00,-93.89,35.672,2026,2
"640 Wildfire, Polk, Florida",Wildfires,2026-02-11 17:20:00+00:00,-81.8788889,27.8333333,2026,2
"Flat Tire Wildfire, Beaver, Oklahoma",Wildfires,2026-02-11 16:39:00+00:00,-100.8380556,36.8444444,2026,2
"Rx Polk 1040 Prescribed Fire, Polk, Texas",Wildfires,2026-02-11 16:24:00+00:00,-94.99761,30.87071,2026,2
"W BOUNDARY RD Wildfire, Hendry, Florida",Wildfires,2026-02-11 15:23:00+00:00,-81.0991667,26.3227778,2026,2
"500S RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-02-11 14:44:00+00:00,-85.508333,33.816667,2026,2
"GRAY Wildfire, McIntosh, Oklahoma",Wildfires,2026-02-11 11:56:00+00:00,-95.7925,35.234444,2026,2
"RX Herrods Creek Hare Mtn Prescribed Fire, Franklin, Arkansas",Wildfires,2026-02-11 10:06:00+00:00,-93.746108,35.735464,2026,2
"Starkies Return Wildfire, Calcasieu, Louisiana",Wildfires,2026-02-11 09:30:00+00:00,-93.6321,30.39688,2026,2
"RX Fozzie 2 East Prescribed Fire, Stone, Arkansas",Wildfires,2026-02-11 09:26:00+00:00,-92.15445,36.0453,2026,2
"RX Kincannon 2 Prescribed Fire, Van Buren, Arkansas",Wildfires,2026-02-11 09:14:00+00:00,-92.783083,35.498369,2026,2
"Chute Ridge Unit B RX Prescribed Fire, Barry, Missouri",Wildfires,2026-02-11 09:09:00+00:00,-93.794167,36.565833,2026,2
"Mark Twain RX Prescribed Fire, Taney, Missouri",Wildfires,2026-02-11 09:03:00+00:00,-92.863333,36.6025,2026,2
"RX Ragtown Prescribed Fire, Franklin, Arkansas",Wildfires,2026-02-11 08:46:00+00:00,-93.901,35.698,2026,2
"Smith Mill Hollow RX Prescribed Fire, Washington, Missouri",Wildfires,2026-02-11 08:09:00+00:00,-91.021587,37.955205,2026,2
"Rattlesnake Fire Wildfire, Pittsburg, Oklahoma",Wildfires,2026-02-10 11:11:00+00:00,-95.4386111,35.1380556,2026,2
"Compartment 136 RX Prescribed Fire, Jones, Georgia",Wildfires,2026-02-10 10:58:00+00:00,-83.502417,33.17575,2026,2
"Leche Wildfire, San Miguel, New Mexico",Wildfires,2026-02-10 10:47:00+00:00,-104.02023,35.27199,2026,2
"Slick Ford RX Prescribed Fire, Winston, Alabama",Wildfires,2026-02-10 09:57:00+00:00,-87.273667,34.073833,2026,2
"MONARCH Wildfire, Hughes, Oklahoma",Wildfires,2026-02-10 09:49:00+00:00,-96.206389,35.030833,2026,2
"RX Spring Creek 2 Prescribed Fire, Baxter, Arkansas",Wildfires,2026-02-10 09:19:00+00:00,-92.403389,36.052583,2026,2
"Guntertown RX Prescribed Fire, Clay, Alabama",Wildfires,2026-02-10 09:15:00+00:00,-85.935778,33.361778,2026,2
"Union T Wildfire, Talladega, Alabama",Wildfires,2026-02-10 08:49:00+00:00,-85.98225,33.379033,2026,2
"RX KIS BU 32-33 Prescribed Fire, Natchitoches, Louisiana",Wildfires,2026-02-10 08:22:00+00:00,-93.232767,31.45065,2026,2
"352 Wildfire, Quay, New Mexico",Wildfires,2026-02-09 15:52:00+00:00,-103.33152,35.16633,2026,2
"Caney Creek RX Prescribed Fire, Winston, Alabama",Wildfires,2026-02-09 09:46:00+00:00,-87.4077,34.2614,2026,2
"RX Seed Orchard Prescribed Fire, Montgomery, Arkansas",Wildfires,2026-02-09 09:40:00+00:00,-93.57,34.549444,2026,2
"RX HAY TRAP Prescribed Fire, Pittsburg, Oklahoma",Wildfires,2026-02-09 09:25:00+00:00,-95.685,34.6993,2026,2
"RX CALV BU 109 Prescribed Fire, Vernon, Louisiana",Wildfires,2026-02-09 09:10:00+00:00,-93.167,30.995,2026,2
"RX CAT BU 58 Prescribed Fire, Grant, Louisiana",Wildfires,2026-02-09 08:54:00+00:00,-92.465403,31.598904,2026,2
"SNF C-11/13/14 Boles Field NE RX Prescribed Fire, Shelby, Texas",Wildfires,2026-02-09 08:53:00+00:00,-93.970133,31.776917,2026,2
"RX East Muddy Prescribed Fire, Montgomery, Arkansas",Wildfires,2026-02-09 08:30:00+00:00,-93.616944,34.736111,2026,2
"Bienville CPT 12 RX Prescribed Fire, Scott, Mississippi",Wildfires,2026-02-08 15:04:00+00:00,-89.6126,32.5053,2026,2
"RX CALV BU 114 Prescribed Fire, Vernon, Louisiana",Wildfires,2026-02-08 08:48:00+00:00,-93.118017,31.00105,2026,2
"Potter Mountain B RX Prescribed Fire, Calhoun, Alabama",Wildfires,2026-02-08 08:39:00+00:00,-85.619444,33.788611,2026,2
"RX CAT BU 31 Prescribed Fire, Grant, Louisiana",Wildfires,2026-02-08 08:32:00+00:00,-92.466435,31.661012,2026,2
"RX KIS BU 40 Prescribed Fire, Natchitoches, Louisiana",Wildfires,2026-02-08 08:18:00+00:00,-93.069617,31.435833,2026,2
"RX WINN BU 57 Prescribed Fire, Winn, Louisiana",Wildfires,2026-02-08 08:05:00+00:00,-92.796,31.906283,2026,2
"Mountain Station Fire Wildfire, Latimer, Oklahoma",Wildfires,2026-02-08 07:24:00+00:00,-95.4122222,34.8591667,2026,2
"Poplar Road Fire Wildfire, Atoka, Oklahoma",Wildfires,2026-02-07 21:39:00+00:00,-95.9836111,34.3811111,2026,2
"BUGGY FIRE- Broward (06) Wildfire, Broward, Florida",Wildfires,2026-02-07 21:01:00+00:00,-80.7569444,26.3225,2026,2
"RX Kimble 0902 Prescribed Fire, Kimble, Texas",Wildfires,2026-02-07 18:44:00+00:00,-99.759704,30.590252,2026,2
"Rest Area Wildfire, Chambers, Texas",Wildfires,2026-02-07 16:40:00+00:00,-94.613746,29.819656,2026,2
"DCNF C-66/67 RX Prescribed Fire, Houston, Texas",Wildfires,2026-02-07 09:54:00+00:00,-95.220978,31.28406,2026,2
"RX WINN BU 09 Prescribed Fire, Winn, Louisiana",Wildfires,2026-02-07 09:46:00+00:00,-92.8505,32.092,2026,2
"RX MCALESTER WATERSHED Prescribed Fire, Pittsburg, Oklahoma",Wildfires,2026-02-07 09:25:00+00:00,-95.7683,34.9769,2026,2
"RX KIS BU 30-31 Prescribed Fire, Natchitoches, Louisiana",Wildfires,2026-02-07 09:09:00+00:00,-93.1975,31.46855,2026,2
"RX OK-SLR UNIT J Prescribed Fire, Alfalfa, Oklahoma",Wildfires,2026-02-07 09:02:00+00:00,-98.192779,36.707273,2026,2
"RX CALE BU 372 Prescribed Fire, Rapides, Louisiana",Wildfires,2026-02-07 09:00:00+00:00,-92.5668,31.13,2026,2
"RX CAT BU 34N Prescribed Fire, Grant, Louisiana",Wildfires,2026-02-07 08:56:00+00:00,-92.438513,31.691145,2026,2
"Compartment 33/43 RX Prescribed Fire, Bibb, Alabama",Wildfires,2026-02-07 08:50:00+00:00,-87.417117,32.940117,2026,2
"RX CALE BU 48 Prescribed Fire, Rapides, Louisiana",Wildfires,2026-02-07 08:48:00+00:00,-92.559,31.108067,2026,2
"Blue Springs West 03 RX Prescribed Fire, Covington, Alabama",Wildfires,2026-02-07 08:33:00+00:00,-86.604308,31.150885,2026,2
"Rx Brazoria 0882 Prescribed Fire, Brazoria, Texas",Wildfires,2026-02-06 12:29:00+00:00,-95.43611111,28.94944444,2026,2
"Compartment 6 RX Prescribed Fire, Tuscaloosa, Alabama",Wildfires,2026-02-06 11:36:00+00:00,-87.375917,33.012583,2026,2
"Homochitto BB 51 Sub 1 RX Prescribed Fire, Franklin, Mississippi",Wildfires,2026-02-06 11:16:00+00:00,-90.980717,31.4202,2026,2
"DeSoto Silviculture Unit 10 C516 529 530 RX Prescribed Fire, Harrison, Mississippi",Wildfires,2026-02-06 11:04:00+00:00,-88.901833,30.632483,2026,2
"RX Armstrong Cattails Prescribed Fire, Sequoyah, Oklahoma",Wildfires,2026-02-06 10:40:00+00:00,-94.991389,35.441667,2026,2
"RX CAT BU 6-7 Prescribed Fire, Grant, Louisiana",Wildfires,2026-02-06 10:14:00+00:00,-92.483859,31.708243,2026,2
"RX CALE BU 58 Prescribed Fire, Rapides, Louisiana",Wildfires,2026-02-06 09:30:00+00:00,-92.6717,31.1722,2026,2
"Chickaswhay CPT 415 416 RX Prescribed Fire, Wayne, Mississippi",Wildfires,2026-02-06 09:29:00+00:00,-88.819,31.4693,2026,2
"Yellow River South 13 RX Prescribed Fire, Covington, Alabama",Wildfires,2026-02-06 09:04:00+00:00,-86.541,31.021,2026,2
"RX WINN BU 25 Prescribed Fire, Winn, Louisiana",Wildfires,2026-02-06 08:56:00+00:00,-92.867778,32.061111,2026,2
"RX KIS BU 26-27 Prescribed Fire, Natchitoches, Louisiana",Wildfires,2026-02-06 08:52:00+00:00,-93.075333,31.4738,2026,2
"DCNF C-54/55 RX Prescribed Fire, Houston, Texas",Wildfires,2026-02-06 08:35:00+00:00,-95.057002,31.354762,2026,2
"Compartment 38/39 RX Prescribed Fire, Hale, Alabama",Wildfires,2026-02-06 08:20:00+00:00,-87.4792,32.9175,2026,2
"ANF BU 326/328 Rx 0206 Prescribed Fire, Wakulla, Florida",Wildfires,2026-02-06 07:52:00+00:00,-84.631667,30.152833,2026,2
"ORV G RX Prescribed Fire, Talladega, Alabama",Wildfires,2026-02-05 14:40:00+00:00,-85.844167,33.533889,2026,2
"Pine Glen A/B/C/D RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-02-05 14:21:00+00:00,-85.601333,33.734,2026,2
"Mann Camp A/B RX Prescribed Fire, Clay, Alabama",Wildfires,2026-02-05 14:19:00+00:00,-85.925,33.390278,2026,2
"Sweetwater A RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-02-05 14:18:00+00:00,-85.578333,33.768667,2026,2
"West End A/B/C/D RX Prescribed Fire, Calhoun, Alabama",Wildfires,2026-02-05 14:11:00+00:00,-85.62,33.826333,2026,2
"Wade 1 RX Prescribed Fire, Talladega, Alabama",Wildfires,2026-02-05 14:06:00+00:00,-85.884167,33.505,2026,2
"Desoto Silviculture Unit 10 C516 RX Prescribed Fire, Harrison, Mississippi",Wildfires,2026-02-05 11:00:00+00:00,-88.901833,30.632483,2026,2
"RX Cheyenne Point Prescribed Fire, Custer, Oklahoma",Wildfires,2026-02-05 10:19:00+00:00,-99.27062,35.5951,2026,2
"Homochitto BB42 Sub5 RX Prescribed Fire, Franklin, Mississippi",Wildfires,2026-02-05 09:23:00+00:00,-91.064,31.375,2026,2
"SHNF C-104/107 RX Prescribed Fire, San Jacinto, Texas",Wildfires,2026-02-05 09:21:00+00:00,-95.137283,30.490783,2026,2
"Open Pond 07/09 RX Prescribed Fire, Covington, Alabama",Wildfires,2026-02-05 08:45:00+00:00,-86.527776,31.084385,2026,2
"Monte Vista Unit 6/14 RX Prescribed Fire, Rio Grande, Colorado",Wildfires,2026-02-04 18:35:00+00:00,-106.128965,37.486731,2026,2
"Compartment 15/16 RX Prescribed Fire, Bibb, Alabama",Wildfires,2026-02-04 17:06:00+00:00,-87.408333,32.975,2026,2
"ST-1 Alpha Wildfire, Highlands, Florida",Wildfires,2026-02-03 18:21:00+00:00,-81.237778,27.5925,2026,2
"Pearl River Connie Hariel Rd Wildfire, Pearl River, Mississippi",Wildfires,2026-02-03 17:18:00+00:00,-89.3847222,30.6852778,2026,2
"HORSESHOE CREEK (23) Wildfire, Gulf, Florida",Wildfires,2026-02-02 23:29:00+00:00,-85.3877778,30.05,2026,2
"Burns Lake Wildfire, Clay, Texas",Wildfires,2026-02-02 16:43:00+00:00,-98.2305,33.48196667,2026,2
"Adams Gap RX Prescribed Fire, Clay, Alabama",Wildfires,2026-02-02 16:17:00+00:00,-85.883333,33.4125,2026,2
"Quail 05/08/12 RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-02-02 16:05:00+00:00,-85.556667,33.79,2026,2
"Blackberry RX Prescribed Fire, Lewis and Clark, Montana",Wildfires,2026-02-02 13:46:00+00:00,-111.722167,46.709167,2026,2
"Chickasawhay CPT 353 355 RX Prescribed Fire, Jones, Mississippi",Wildfires,2026-02-02 11:05:00+00:00,-88.9697,31.557,2026,2
"DeSoto Silviculture Unit 07 C517 RX Prescribed Fire, Harrison, Mississippi",Wildfires,2026-02-02 10:55:00+00:00,-88.891783,30.628983,2026,2
"Straw Riddle RX Prescribed Fire, Winston, Alabama",Wildfires,2026-02-02 10:31:00+00:00,-87.38604,34.270908,2026,2
"RX CAT BU 11-12 Prescribed Fire, Grant, Louisiana",Wildfires,2026-02-02 10:12:00+00:00,-92.542757,31.726,2026,2
"Blue Cut RX Prescribed Fire, Winston, Alabama",Wildfires,2026-02-02 10:01:00+00:00,-87.382584,34.090856,2026,2
"Compartment 40A RX Prescribed Fire, Bibb, Alabama",Wildfires,2026-02-02 09:59:00+00:00,-87.375367,32.917133,2026,2
"SHNF C-22/23/24 RX Prescribed Fire, Walker, Texas",Wildfires,2026-02-02 09:21:00+00:00,-95.676333,30.56055,2026,2
"RX CALV BU 124 Prescribed Fire, Vernon, Louisiana",Wildfires,2026-02-02 09:16:00+00:00,-93.016,30.993,2026,2
"RX WINN BU 55 Prescribed Fire, Winn, Louisiana",Wildfires,2026-02-02 09:15:00+00:00,-92.747222,31.918056,2026,2
"RX KIS BU 15 Prescribed Fire, Natchitoches, Louisiana",Wildfires,2026-02-02 09:05:00+00:00,-93.097133,31.507367,2026,2
"ANF BU 209 Rx 0202 Prescribed Fire, Leon, Florida",Wildfires,2026-02-02 07:11:00+00:00,-84.631,30.357,2026,2
"What Happened Here North RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-02-01 19:14:00+00:00,-85.855278,33.474722,2026,2
"Whitesides Mill A-F RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-02-01 19:13:00+00:00,-85.637011,33.724541,2026,2
"SHNF C-1/2 North RX Prescribed Fire, Montgomery, Texas",Wildfires,2026-02-01 17:08:00+00:00,-95.751667,30.585,2026,2
"Bienville CPT 10 RX Prescribed Fire, Scott, Mississippi",Wildfires,2026-02-01 10:07:00+00:00,-89.5911,32.5117,2026,2
"Pete White East RX Prescribed Fire, Clay, Alabama",Wildfires,2026-02-01 09:46:00+00:00,-86.071944,33.245,2026,2
"Upper Shoal A RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-02-01 08:33:00+00:00,-85.538333,33.792667,2026,2
"Compartment 129A RX Prescribed Fire, Chilton, Alabama",Wildfires,2026-02-01 07:55:00+00:00,-87.016667,32.775,2026,2
"Breezy Wildfire, Perry, Mississippi",Wildfires,2026-01-31 13:11:00+00:00,-89.136223,31.096348,2026,1
"Compartment 58 RX Prescribed Fire, Bibb, Alabama",Wildfires,2026-01-31 11:34:00+00:00,-87.35286,32.8968,2026,1
"DCNF C-40 RX Prescribed Fire, Houston, Texas",Wildfires,2026-01-31 10:52:00+00:00,-95.252622,31.34468,2026,1
"DeSoto BB 9370 Site Prep RX Prescribed Fire, Jackson, Mississippi",Wildfires,2026-01-30 10:57:00+00:00,-88.856717,30.6841,2026,1
"DCNF C-33 RX Prescribed Fire, Houston, Texas",Wildfires,2026-01-30 10:34:00+00:00,-95.199912,31.403297,2026,1
"Cherry Tree RX Prescribed Fire, Clay, Alabama",Wildfires,2026-01-30 09:02:00+00:00,-85.9,33.466667,2026,1
"540 RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-01-29 08:29:00+00:00,-85.572972,33.819111,2026,1
"LXR Northwest Rx 0129 Prescribed Fire, Palm Beach, Florida",Wildfires,2026-01-29 07:15:00+00:00,-80.392267,26.642667,2026,1
"Stillwater NWR FY26 RX Prescribed Fire, Churchill, Nevada",Wildfires,2026-01-28 18:34:00+00:00,-118.4403,39.582367,2026,1
"APQ Area NC Rx 0128 Prescribed Fire, Polk, Florida",Wildfires,2026-01-28 08:55:00+00:00,-81.320114,27.723452,2026,1
"CRO C-15 Pinecliff RX Prescribed Fire, Craven, North Carolina",Wildfires,2026-01-28 08:42:00+00:00,-76.808333,34.925833,2026,1
"ANF BU 47 Rx 0128 Prescribed Fire, Liberty, Florida",Wildfires,2026-01-28 07:01:00+00:00,-84.845245,30.147026,2026,1
"Gold Mine RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-01-27 18:07:00+00:00,-85.69,33.522333,2026,1
"Blue Springs West 07 RX Prescribed Fire, Covington, Alabama",Wildfires,2026-01-27 18:04:00+00:00,-86.605613,31.129558,2026,1
"TANGO 2 RX Prescribed Fire, Cochise, Arizona",Wildfires,2026-01-27 10:25:00+00:00,-110.339,31.51914,2026,1
"Rx Newton 0582 Prescribed Fire, Newton, Texas",Wildfires,2026-01-27 09:42:00+00:00,-93.77722222,31.11305556,2026,1
"Rx Newton 0644 Prescribed Fire, Newton, Texas",Wildfires,2026-01-27 09:40:00+00:00,-93.77722222,31.11194444,2026,1
"Boggy Hollow South 02N-02S RX Prescribed Fire, Covington, Alabama",Wildfires,2026-01-27 08:18:00+00:00,-86.641667,31.008333,2026,1
"Boggy Hollow South 05 RX Prescribed Fire, Covington, Alabama",Wildfires,2026-01-27 08:17:00+00:00,-86.683717,31.008309,2026,1
"TTR TTI Rx 0127 Prescribed Fire, Collier, Florida",Wildfires,2026-01-27 07:02:00+00:00,-81.5506,25.959733,2026,1
"Boggy Hollow South 03/06/08 RX Prescribed Fire, Covington, Alabama",Wildfires,2026-01-26 08:32:00+00:00,-86.669444,31.013889,2026,1
"Blue Springs East 15/16/17/18 RX Prescribed Fire, Covington, Alabama",Wildfires,2026-01-26 08:25:00+00:00,-86.569467,31.122133,2026,1
"APQ South Conventional Range Rx 0124 Prescribed Fire, Highlands, Florida",Wildfires,2026-01-24 09:19:00+00:00,-81.205616,27.601514,2026,1
"SACATON RX Prescribed Fire, Socorro, New Mexico",Wildfires,2026-01-23 15:40:00+00:00,-106.617583,34.0385,2026,1
"RX Nueces 0577 Prescribed Fire, Nueces, Texas",Wildfires,2026-01-22 17:43:00+00:00,-97.16666667,27.70138889,2026,1
"APQ Area 5 Rx 0122 Prescribed Fire, Polk, Florida",Wildfires,2026-01-22 08:59:00+00:00,-81.242182,27.701885,2026,1
"East Lake (11) Wildfire, Collier, Florida",Wildfires,2026-01-21 19:25:00+00:00,-81.345,26.0911111,2026,1
"Long Teal Wildfire, Chambers, Texas",Wildfires,2026-01-21 09:01:00+00:00,-94.535,29.5875,2026,1
"ANF BU 50 Queens Bay Rx 0121 Prescribed Fire, Liberty, Florida",Wildfires,2026-01-21 07:02:00+00:00,-84.782,30.158,2026,1
"Silver Lake Wildfire, Wakulla, Florida",Wildfires,2026-01-20 19:51:00+00:00,-84.6047222,30.0744444,2026,1
"Rx BUFF South River Road BIL Prescribed Fire, Newton, Arkansas",Wildfires,2026-01-20 12:07:00+00:00,-93.1981,36.0677,2026,1
"RX South Waldron Ridge 8 &amp; 9 Prescribed Fire, Scott, Arkansas",Wildfires,2026-01-20 12:02:00+00:00,-93.896543,34.890104,2026,1
"Bankhead RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-01-20 10:54:00+00:00,-85.615167,33.6985,2026,1
"Rx Bunkhouse Road Prescribed Fire, Johnson, Arkansas",Wildfires,2026-01-20 08:28:00+00:00,-93.615833,35.668694,2026,1
"Havasu Wildfire, Mohave, Arizona",Wildfires,2026-01-19 18:02:00+00:00,-114.538383,34.795917,2026,1
"Holly Springs IU721 IU722 RX Prescribed Fire, Benton, Mississippi",Wildfires,2026-01-19 14:52:00+00:00,-89.288343,34.593554,2026,1
"Compartment 45 RX Prescribed Fire, Bibb, Alabama",Wildfires,2026-01-19 13:10:00+00:00,-87.374133,32.93305,2026,1
"Compartment 13A RX Prescribed Fire, Bibb, Alabama",Wildfires,2026-01-19 13:10:00+00:00,-87.378367,32.980217,2026,1
"BRIDGES VMP RX Prescribed Fire, Mendocino, California",Wildfires,2026-01-19 11:52:00+00:00,-123.222185,38.849631,2026,1
"Rx PCS Shamshire North Prescribed Fire, Scott, Arkansas",Wildfires,2026-01-19 09:47:00+00:00,-94.047957,35.00509,2026,1
"RX Mason 0453 Prescribed Fire, Mason, Texas",Wildfires,2026-01-19 08:02:00+00:00,-99.4524,30.6123,2026,1
"RX Calhoun 0486 Prescribed Fire, Calhoun, Texas",Wildfires,2026-01-19 08:00:00+00:00,-96.46388889,28.48305556,2026,1
"OCF CPT 267 Shockley East Rx 0119 Prescribed Fire, Lake, Florida",Wildfires,2026-01-19 07:23:00+00:00,-81.583083,29.024133,2026,1
"AGRICOLA Wildfire, Polk, Florida",Wildfires,2026-01-18 18:18:00+00:00,-81.8927778,27.7961111,2026,1
"RX HARRIS &amp; PENNER RANCH Prescribed Fire, Murray, Oklahoma",Wildfires,2026-01-18 11:28:00+00:00,-96.90802,34.382,2026,1
"Rx PCS Pilot Mountain Prescribed Fire, Scott, Arkansas",Wildfires,2026-01-18 10:12:00+00:00,-94.047957,35.00509,2026,1
"RX CALV BU 246-250 Prescribed Fire, Vernon, Louisiana",Wildfires,2026-01-18 10:08:00+00:00,-93.108,31.023,2026,1
"POND CEMETERY ROAD Wildfire, Hamilton, Florida",Wildfires,2026-01-17 18:53:00+00:00,-82.7788889,30.4547222,2026,1
"Havasu Piles RX Prescribed Fire, Mohave, Arizona",Wildfires,2026-01-17 17:25:00+00:00,-114.538383,34.795917,2026,1
"Silver Lake Wildfire, Wakulla, Florida",Wildfires,2026-01-17 16:37:00+00:00,-84.604944,30.074444,2026,1
"Compartment 49A RX Prescribed Fire, Bibb, Alabama",Wildfires,2026-01-17 11:01:00+00:00,-87.383133,32.91355,2026,1
"Upper Shoal B RX Prescribed Fire, Cleburne, Alabama",Wildfires,2026-01-17 11:01:00+00:00,-85.517744,33.79591,2026,1
"LXR Eagle Nest Rx 0117 Prescribed Fire, Palm Beach, Florida",Wildfires,2026-01-17 06:58:00+00:00,-80.39685,26.53615,2026,1
"RX Blackfork 31 Prescribed Fire, Scott, Arkansas",Wildfires,2026-01-16 16:37:00+00:00,-94.445278,34.7425,2026,1
"RX PSC East Hon Prescribed Fire, Scott, Arkansas",Wildfires,2026-01-16 13:06:00+00:00,-94.15641,34.964561,2026,1
"RX CALV BU 247-248-249-250 Prescribed Fire, Vernon, Louisiana",Wildfires,2026-01-16 10:01:00+00:00,-93.089417,31.0373,2026,1
"RX CAT BU 94 Prescribed Fire, Grant, Louisiana",Wildfires,2026-01-16 09:22:00+00:00,-92.554439,31.4759,2026,1
"RX KIS BU 35 Prescribed Fire, Natchitoches, Louisiana",Wildfires,2026-01-16 08:58:00+00:00,-93.164333,31.46275,2026,1
"ANF BU 342 Rx 0116 Prescribed Fire, Wakulla, Florida",Wildfires,2026-01-16 08:21:00+00:00,-84.584833,30.102333,2026,1
"Calf Fire Wildfire, Pittsburg, Oklahoma",Wildfires,2026-01-16 04:07:00+00:00,-96.0813889,34.9602778,2026,1
